店铺名,ItemID,货号,尺码,价格
mtsnkrs,317039673405,M2002RDA,4 Men,148.0
mtsnkrs,317039673405,M2002RDA,4.5 Men,152.0
mtsnkrs,317039673405,M2002RDA,5 Men,164.0
mtsnkrs,317039673405,M2002RDA,5.5 Men,153.0
mtsnkrs,317039673405,M2002RDA,6 Men,147.0
mtsnkrs,317039673405,M2002RDA,6.5 Men,148.0
mtsnkrs,317039673405,M2002RDA,7 Men,154.0
mtsnkrs,317039673405,M2002RDA,7.5 Men,154.0
mtsnkrs,317039673405,M2002RDA,8 Men,151.0
mtsnkrs,317039673405,M2002RDA,8.5 Men,148.0
mtsnkrs,317039673405,M2002RDA,9 Men,156.0
mtsnkrs,317039673405,M2002RDA,9.5 Men,162.0
mtsnkrs,317039673405,M2002RDA,10 Men,182.0
mtsnkrs,317039673405,M2002RDA,10.5 Men,189.0
mtsnkrs,317039673405,M2002RDA,11 Men,186.0
mtsnkrs,317039673405,M2002RDA,11.5 Men,267.0
mtsnkrs,317039673405,M2002RDA,12 Men,179.0
mtsnkrs,317039673405,M2002RDA,13 Men,190.0
all_in_domain,395845050067,M2002RDA,4 Men,152.0
all_in_domain,395845050067,M2002RDA,4.5 Men,154.0
all_in_domain,395845050067,M2002RDA,5 Men,167.0
all_in_domain,395845050067,M2002RDA,5.5 Men,150.0
all_in_domain,395845050067,M2002RDA,6 Men,150.0
all_in_domain,395845050067,M2002RDA,6.5 Men,152.0
all_in_domain,395845050067,M2002RDA,7 Men,157.0
all_in_domain,395845050067,M2002RDA,7.5 Men,158.0
all_in_domain,395845050067,M2002RDA,8 Men,153.0
all_in_domain,395845050067,M2002RDA,8.5 Men,152.0
all_in_domain,395845050067,M2002RDA,9 Men,160.0
all_in_domain,395845050067,M2002RDA,9.5 Men,166.0
all_in_domain,395845050067,M2002RDA,10 Men,186.0
all_in_domain,395845050067,M2002RDA,10.5 Men,192.0
all_in_domain,395845050067,M2002RDA,11 Men,191.0
all_in_domain,395845050067,M2002RDA,12 Men,183.0
all_in_domain,395845050067,M2002RDA,13 Men,194.0
hypex-official-store,285620758757,M2002RDA,4 Men,177.0
hypex-official-store,285620758757,M2002RDA,4.5 Men,169.0
hypex-official-store,285620758757,M2002RDA,5 Men,196.0
hypex-official-store,285620758757,M2002RDA,5.5 Men,183.0
hypex-official-store,285620758757,M2002RDA,6 Men,175.0
hypex-official-store,285620758757,M2002RDA,6.5 Men,177.0
hypex-official-store,285620758757,M2002RDA,7 Men,185.0
hypex-official-store,285620758757,M2002RDA,7.5 Men,185.0
hypex-official-store,285620758757,M2002RDA,8 Men,181.0
hypex-official-store,285620758757,M2002RDA,8.5 Men,177.0
hypex-official-store,285620758757,M2002RDA,9 Men,187.0
hypex-official-store,285620758757,M2002RDA,9.5 Men,194.0
hypex-official-store,285620758757,M2002RDA,10 Men,219.0
hypex-official-store,285620758757,M2002RDA,11 Men,223.0
hypex-official-store,285620758757,M2002RDA,12 Men,215.0
vibekicks,365453831786,M2002RDA,4 Men,175.0
vibekicks,365453831786,M2002RDA,4.5 Men,167.0
vibekicks,365453831786,M2002RDA,5 Men,194.0
vibekicks,365453831786,M2002RDA,5.5 Men,180.0
vibekicks,365453831786,M2002RDA,6 Men,173.0
vibekicks,365453831786,M2002RDA,6.5 Men,175.0
vibekicks,365453831786,M2002RDA,7 Men,182.0
vibekicks,365453831786,M2002RDA,7.5 Men,182.0
vibekicks,365453831786,M2002RDA,8 Men,179.0
vibekicks,365453831786,M2002RDA,8.5 Men,175.0
vibekicks,365453831786,M2002RDA,9 Men,184.0
vibekicks,365453831786,M2002RDA,9.5 Men,192.0
vibekicks,365453831786,M2002RDA,10 Men,216.0
vibekicks,365453831786,M2002RDA,10.5 Men,224.0
vibekicks,365453831786,M2002RDA,11 Men,220.0
vibekicks,365453831786,M2002RDA,11.5 Men,318.0
vibekicks,365453831786,M2002RDA,12 Men,213.0
vibekicks,365453831786,M2002RDA,13 Men,226.0
brother_tao,177354868761,M2002RDA,4 Men,178.0
brother_tao,177354868761,M2002RDA,4.5 Men,170.0
brother_tao,177354868761,M2002RDA,5 Men,197.0
brother_tao,177354868761,M2002RDA,5.5 Men,183.0
brother_tao,177354868761,M2002RDA,6 Men,176.0
brother_tao,177354868761,M2002RDA,6.5 Men,178.0
brother_tao,177354868761,M2002RDA,7 Men,185.0
brother_tao,177354868761,M2002RDA,7.5 Men,185.0
brother_tao,177354868761,M2002RDA,8 Men,181.0
brother_tao,177354868761,M2002RDA,8.5 Men,178.0
brother_tao,177354868761,M2002RDA,9 Men,187.0
brother_tao,177354868761,M2002RDA,9.5 Men,195.0
brother_tao,177354868761,M2002RDA,10 Men,219.0
brother_tao,177354868761,M2002RDA,10.5 Men,227.0
brother_tao,177354868761,M2002RDA,11 Men,223.0
brother_tao,177354868761,M2002RDA,12 Men,215.0
brother_tao,177354868761,M2002RDA,13 Men,229.0
sole_b1ock,375588977508,M2002RDA,4 Men,153.0
sole_b1ock,375588977508,M2002RDA,4.5 Men,147.0
sole_b1ock,375588977508,M2002RDA,5 Men,169.0
sole_b1ock,375588977508,M2002RDA,5.5 Men,152.0
sole_b1ock,375588977508,M2002RDA,6 Men,152.0
sole_b1ock,375588977508,M2002RDA,6.5 Men,153.0
sole_b1ock,375588977508,M2002RDA,7 Men,158.0
sole_b1ock,375588977508,M2002RDA,7.5 Men,159.0
sole_b1ock,375588977508,M2002RDA,8 Men,155.0
sole_b1ock,375588977508,M2002RDA,8.5 Men,153.0
